2.106300000000000000e+04,2.106900000000000000e+04,2.090500000000000000e+04,2.108500000000000000e+04,2.083900000000000000e+04,2.087500000000000000e+04,2.076900000000000000e+04,2.074300000000000000e+04,2.079700000000000000e+04,2.080500000000000000e+04,2.083900000000000000e+04,2.093700000000000000e+04,2.088100000000000000e+04,2.068900000000000000e+04,2.075500000000000000e+04,2.059300000000000000e+04,2.087500000000000000e+04,2.066700000000000000e+04,2.070300000000000000e+04,2.074700000000000000e+04,2.070100000000000000e+04,2.073500000000000000e+04,2.083700000000000000e+04,2.086500000000000000e+04,2.078500000000000000e+04,2.041100000000000000e+04,2.033300000000000000e+04,2.047900000000000000e+04,2.054900000000000000e+04,2.039300000000000000e+04,2.061700000000000000e+04,2.061700000000000000e+04,2.070300000000000000e+04,2.055900000000000000e+04,2.063300000000000000e+04,2.043900000000000000e+04,2.050100000000000000e+04,2.050500000000000000e+04,2.069300000000000000e+04,2.052500000000000000e+04,2.061500000000000000e+04,2.060500000000000000e+04,2.075700000000000000e+04,2.072300000000000000e+04,2.054500000000000000e+04,2.067900000000000000e+04,2.081100000000000000e+04,2.060700000000000000e+04,2.059700000000000000e+04,2.078900000000000000e+04,2.066100000000000000e+04,2.079300000000000000e+04,2.068500000000000000e+04,2.069100000000000000e+04,2.097900000000000000e+04,2.059700000000000000e+04,2.099100000000000000e+04,2.076700000000000000e+04,2.079900000000000000e+04,2.055100000000000000e+04,2.067300000000000000e+04,2.048100000000000000e+04,2.043900000000000000e+04,2.073500000000000000e+04,2.057500000000000000e+04,2.066300000000000000e+04,2.053900000000000000e+04,2.072700000000000000e+04,2.052300000000000000e+04,2.080100000000000000e+04,2.080700000000000000e+04,2.055900000000000000e+04,2.051500000000000000e+04,2.045300000000000000e+04,2.052900000000000000e+04,2.070100000000000000e+04,2.050300000000000000e+04,2.047300000000000000e+04,2.049100000000000000e+04,2.063500000000000000e+04,2.063300000000000000e+04,2.052500000000000000e+04,2.049500000000000000e+04,2.056700000000000000e+04,2.048900000000000000e+04,2.026700000000000000e+04,2.028500000000000000e+04,2.029900000000000000e+04,2.046700000000000000e+04,2.019900000000000000e+04,2.048500000000000000e+04,2.008700000000000000e+04,2.016500000000000000e+04,2.041100000000000000e+04,2.007100000000000000e+04,2.033100000000000000e+04,2.011500000000000000e+04,2.011100000000000000e+04,2.002300000000000000e+04,2.045300000000000000e+04,2.004500000000000000e+04,2.006900000000000000e+04,2.022300000000000000e+04,2.010300000000000000e+04,2.007100000000000000e+04,2.005300000000000000e+04,2.007700000000000000e+04,2.012900000000000000e+04,2.009500000000000000e+04,1.998700000000000000e+04,1.994900000000000000e+04,1.986100000000000000e+04,2.017900000000000000e+04,2.010300000000000000e+04,2.008300000000000000e+04,1.994300000000000000e+04,1.987100000000000000e+04,1.978100000000000000e+04,2.001100000000000000e+04,1.962500000000000000e+04,2.015100000000000000e+04,1.955700000000000000e+04,1.996700000000000000e+04,1.991700000000000000e+04,1.979700000000000000e+04,1.981300000000000000e+04,1.986700000000000000e+04,1.992300000000000000e+04,1.984300000000000000e+04,1.964100000000000000e+04,1.979300000000000000e+04,1.985900000000000000e+04,1.951900000000000000e+04,1.978100000000000000e+04,1.957100000000000000e+04,1.960100000000000000e+04,1.955100000000000000e+04,1.986300000000000000e+04,1.949100000000000000e+04,1.955900000000000000e+04,1.985500000000000000e+04,1.952900000000000000e+04,1.961700000000000000e+04,1.955700000000000000e+04,1.974900000000000000e+04,1.951700000000000000e+04,1.961500000000000000e+04,1.934100000000000000e+04,1.952500000000000000e+04,1.932700000000000000e+04,1.945500000000000000e+04,1.925900000000000000e+04,1.918100000000000000e+04,1.938700000000000000e+04,1.945700000000000000e+04,1.918500000000000000e+04,1.920100000000000000e+04,1.914300000000000000e+04,1.945700000000000000e+04,1.911500000000000000e+04,1.911900000000000000e+04,1.877900000000000000e+04,1.892300000000000000e+04,1.869500000000000000e+04,1.927300000000000000e+04,1.886300000000000000e+04,1.899100000000000000e+04,1.882900000000000000e+04,1.896300000000000000e+04,1.896300000000000000e+04,1.861700000000000000e+04,1.860100000000000000e+04,1.877500000000000000e+04,1.871900000000000000e+04,1.853100000000000000e+04,1.900500000000000000e+04,1.885700000000000000e+04,1.870900000000000000e+04,1.864900000000000000e+04,1.862100000000000000e+04,1.848900000000000000e+04,1.859300000000000000e+04,1.866100000000000000e+04,1.827100000000000000e+04,1.847500000000000000e+04,1.822500000000000000e+04,1.818700000000000000e+04,1.829700000000000000e+04,1.831900000000000000e+04,1.830500000000000000e+04,1.815900000000000000e+04,1.837700000000000000e+04,1.814500000000000000e+04,1.826900000000000000e+04,1.808300000000000000e+04,1.801700000000000000e+04,1.804300000000000000e+04,1.822700000000000000e+04,1.819300000000000000e+04,1.801700000000000000e+04,1.819300000000000000e+04,1.805100000000000000e+04,1.825300000000000000e+04,1.808700000000000000e+04,1.784700000000000000e+04,1.826500000000000000e+04,1.783300000000000000e+04,1.797500000000000000e+04,1.775900000000000000e+04,1.808700000000000000e+04,1.801900000000000000e+04,1.793100000000000000e+04,1.800700000000000000e+04,1.782700000000000000e+04,1.806100000000000000e+04,1.811300000000000000e+04,1.776300000000000000e+04,1.805500000000000000e+04,1.810500000000000000e+04,1.794700000000000000e+04,1.789300000000000000e+04,1.767500000000000000e+04,1.792100000000000000e+04,1.797700000000000000e+04,1.800500000000000000e+04,1.767300000000000000e+04,1.784700000000000000e+04,1.778300000000000000e+04,1.799300000000000000e+04,1.802700000000000000e+04,1.795100000000000000e+04,1.797700000000000000e+04,1.790700000000000000e+04,1.800300000000000000e+04,1.767900000000000000e+04,1.801900000000000000e+04,1.780300000000000000e+04,1.792900000000000000e+04,1.787300000000000000e+04,1.770100000000000000e+04,1.799900000000000000e+04,1.783900000000000000e+04,1.782300000000000000e+04,1.780300000000000000e+04,1.778700000000000000e+04,1.781500000000000000e+04,1.760900000000000000e+04,1.785300000000000000e+04,1.751900000000000000e+04,1.772700000000000000e+04,1.769700000000000000e+04,1.776700000000000000e+04,1.753500000000000000e+04,1.766100000000000000e+04,1.794700000000000000e+04,1.746700000000000000e+04,1.775700000000000000e+04,1.756500000000000000e+04,1.736700000000000000e+04,1.757300000000000000e+04,1.758300000000000000e+04,1.741300000000000000e+04,1.770100000000000000e+04,1.744900000000000000e+04,1.745500000000000000e+04,1.739500000000000000e+04,1.754500000000000000e+04,1.731500000000000000e+04,1.752500000000000000e+04,1.722900000000000000e+04,1.737500000000000000e+04,1.729100000000000000e+04,1.743500000000000000e+04,1.730100000000000000e+04,1.730500000000000000e+04,1.715700000000000000e+04,1.719900000000000000e+04,1.720900000000000000e+04,1.731300000000000000e+04,1.727100000000000000e+04,1.717700000000000000e+04,1.710300000000000000e+04,1.715700000000000000e+04,1.714300000000000000e+04,1.724500000000000000e+04,1.712900000000000000e+04,1.688100000000000000e+04,1.680900000000000000e+04,1.709500000000000000e+04,1.709500000000000000e+04,1.714300000000000000e+04,1.696500000000000000e+04,1.669300000000000000e+04,1.678100000000000000e+04,1.665300000000000000e+04,1.673500000000000000e+04,1.673100000000000000e+04,1.672900000000000000e+04,1.688900000000000000e+04,1.674100000000000000e+04,1.671700000000000000e+04,1.662700000000000000e+04,1.654300000000000000e+04,1.668100000000000000e+04,1.647500000000000000e+04,1.638900000000000000e+04,1.654500000000000000e+04,1.642100000000000000e+04,1.635900000000000000e+04,1.638300000000000000e+04,1.635500000000000000e+04,1.627300000000000000e+04,1.629700000000000000e+04,1.648900000000000000e+04,1.643100000000000000e+04,1.631500000000000000e+04,1.639300000000000000e+04,1.642500000000000000e+04,1.609500000000000000e+04,1.637100000000000000e+04,1.615300000000000000e+04,1.620300000000000000e+04,1.607900000000000000e+04,1.626900000000000000e+04,1.622500000000000000e+04,1.608700000000000000e+04,1.599500000000000000e+04,1.627300000000000000e+04,1.607700000000000000e+04,1.608700000000000000e+04,1.579100000000000000e+04,1.612300000000000000e+04,1.618900000000000000e+04,1.626100000000000000e+04,1.591300000000000000e+04,1.611900000000000000e+04,1.623900000000000000e+04,1.626300000000000000e+04,1.596700000000000000e+04,1.631900000000000000e+04,1.598500000000000000e+04,1.609900000000000000e+04,1.614500000000000000e+04,1.613500000000000000e+04,1.624900000000000000e+04,1.613100000000000000e+04,1.618500000000000000e+04,1.637100000000000000e+04,1.609100000000000000e+04,1.622300000000000000e+04,1.623900000000000000e+04,1.624700000000000000e+04,1.622100000000000000e+04,1.618300000000000000e+04,1.611100000000000000e+04,1.620500000000000000e+04,1.606100000000000000e+04,1.620900000000000000e+04,1.603300000000000000e+04,1.607700000000000000e+04,1.607500000000000000e+04,1.615500000000000000e+04,1.631100000000000000e+04,1.622900000000000000e+04,1.620700000000000000e+04,1.616100000000000000e+04,1.613500000000000000e+04,1.612100000000000000e+04,1.616500000000000000e+04,1.608500000000000000e+04,1.614100000000000000e+04,1.624700000000000000e+04,1.603900000000000000e+04,1.625500000000000000e+04,1.595700000000000000e+04,1.617300000000000000e+04,1.610700000000000000e+04,1.603500000000000000e+04,1.622100000000000000e+04,1.608900000000000000e+04,1.618100000000000000e+04,1.610700000000000000e+04,1.617100000000000000e+04,1.594700000000000000e+04,1.615700000000000000e+04,1.606300000000000000e+04,1.597100000000000000e+04,1.612500000000000000e+04,1.619500000000000000e+04,1.583500000000000000e+04,1.597900000000000000e+04,1.582900000000000000e+04,1.618900000000000000e+04,1.597100000000000000e+04,1.586700000000000000e+04,1.619100000000000000e+04,1.595700000000000000e+04,1.600300000000000000e+04,1.568500000000000000e+04,1.593300000000000000e+04,1.590500000000000000e+04,1.603300000000000000e+04,1.572100000000000000e+04,1.585500000000000000e+04,1.594900000000000000e+04,1.598100000000000000e+04,1.603900000000000000e+04,1.572700000000000000e+04,1.573500000000000000e+04,1.584500000000000000e+04,1.568900000000000000e+04,1.579100000000000000e+04,1.579900000000000000e+04,1.585900000000000000e+04,1.578500000000000000e+04,1.585900000000000000e+04,1.575500000000000000e+04,1.585900000000000000e+04,1.573900000000000000e+04,1.573100000000000000e+04,1.568700000000000000e+04,1.559700000000000000e+04,1.550700000000000000e+04,1.570700000000000000e+04,1.548100000000000000e+04,1.578100000000000000e+04,1.562300000000000000e+04,1.553300000000000000e+04,1.545300000000000000e+04,1.561100000000000000e+04,1.588700000000000000e+04,1.554100000000000000e+04,1.556700000000000000e+04,1.543900000000000000e+04,1.536300000000000000e+04,1.526500000000000000e+04,1.553500000000000000e+04,1.568300000000000000e+04,1.534900000000000000e+04,1.561500000000000000e+04,1.559500000000000000e+04,1.564500000000000000e+04,1.558700000000000000e+04,1.516300000000000000e+04,1.553300000000000000e+04,1.533700000000000000e+04,1.567500000000000000e+04,1.568300000000000000e+04,1.557900000000000000e+04,1.565100000000000000e+04,1.569900000000000000e+04,1.538300000000000000e+04,1.561700000000000000e+04,1.589900000000000000e+04,1.560500000000000000e+04,1.570300000000000000e+04,1.590900000000000000e+04,1.575300000000000000e+04,1.588700000000000000e+04,1.574500000000000000e+04,1.572100000000000000e+04,1.580500000000000000e+04,1.587300000000000000e+04,1.566100000000000000e+04,1.565300000000000000e+04,1.591700000000000000e+04,1.579500000000000000e+04,1.592300000000000000e+04,1.595300000000000000e+04,1.584300000000000000e+04,1.592100000000000000e+04,1.579100000000000000e+04,1.598700000000000000e+04,1.587100000000000000e+04,1.563900000000000000e+04,1.568300000000000000e+04,1.580500000000000000e+04,1.577100000000000000e+04,1.588500000000000000e+04,1.565700000000000000e+04,1.560900000000000000e+04,1.547300000000000000e+04,1.566500000000000000e+04,1.549500000000000000e+04,1.557900000000000000e+04,1.563700000000000000e+04,1.551500000000000000e+04,1.572100000000000000e+04,1.572700000000000000e+04,1.548700000000000000e+04,1.560100000000000000e+04,1.572300000000000000e+04,1.578900000000000000e+04,1.580500000000000000e+04,1.576100000000000000e+04,1.583900000000000000e+04,1.574100000000000000e+04,1.576700000000000000e+04,1.573700000000000000e+04,1.594700000000000000e+04,1.582900000000000000e+04,1.590500000000000000e+04,1.599100000000000000e+04,1.581300000000000000e+04,1.606700000000000000e+04,1.611700000000000000e+04,1.622500000000000000e+04,1.620100000000000000e+04,1.585100000000000000e+04,1.614700000000000000e+04,1.611500000000000000e+04,1.619500000000000000e+04,1.579100000000000000e+04,1.595500000000000000e+04,1.596900000000000000e+04,1.588100000000000000e+04,1.559500000000000000e+04,1.568700000000000000e+04,1.585300000000000000e+04,1.590300000000000000e+04,1.563700000000000000e+04,1.589700000000000000e+04,1.576100000000000000e+04,1.600300000000000000e+04,1.582100000000000000e+04,1.597300000000000000e+04,1.555700000000000000e+04,1.608100000000000000e+04,1.592300000000000000e+04,1.593100000000000000e+04,1.584100000000000000e+04,1.592500000000000000e+04,1.562100000000000000e+04,1.569500000000000000e+04,1.589500000000000000e+04,1.597300000000000000e+04,1.603900000000000000e+04,1.591900000000000000e+04,1.609700000000000000e+04,1.590500000000000000e+04,1.582700000000000000e+04,1.597500000000000000e+04,1.592900000000000000e+04,1.606900000000000000e+04,1.610100000000000000e+04,1.597700000000000000e+04,1.629500000000000000e+04,1.612700000000000000e+04,1.615900000000000000e+04,1.611300000000000000e+04,1.601700000000000000e+04,1.624700000000000000e+04,1.611700000000000000e+04,1.632500000000000000e+04,1.611100000000000000e+04,1.614900000000000000e+04,1.601700000000000000e+04,1.623100000000000000e+04,1.645700000000000000e+04,1.623900000000000000e+04,1.647900000000000000e+04,1.642500000000000000e+04,1.642700000000000000e+04,1.635500000000000000e+04,1.626300000000000000e+04,1.642300000000000000e+04,1.629900000000000000e+04,1.653100000000000000e+04,1.670700000000000000e+04,1.643100000000000000e+04,1.636300000000000000e+04,1.643900000000000000e+04,1.646500000000000000e+04,1.653500000000000000e+04,1.627300000000000000e+04,1.665500000000000000e+04,1.653300000000000000e+04,1.640900000000000000e+04,1.665500000000000000e+04,1.634900000000000000e+04,1.660900000000000000e+04,1.607500000000000000e+04,1.624700000000000000e+04,1.650900000000000000e+04,1.641300000000000000e+04,1.631300000000000000e+04,1.647500000000000000e+04,1.653100000000000000e+04,1.633700000000000000e+04,1.632500000000000000e+04,1.634500000000000000e+04,1.622700000000000000e+04,1.617100000000000000e+04,1.633900000000000000e+04,1.632100000000000000e+04,1.651900000000000000e+04,1.610700000000000000e+04,1.625700000000000000e+04,1.632300000000000000e+04,1.666500000000000000e+04,1.643100000000000000e+04,1.609300000000000000e+04,1.629900000000000000e+04,1.625300000000000000e+04,1.620300000000000000e+04,1.641500000000000000e+04,1.620300000000000000e+04,1.625500000000000000e+04,1.630300000000000000e+04,1.617500000000000000e+04,1.623900000000000000e+04,1.638900000000000000e+04,1.655500000000000000e+04,1.615700000000000000e+04,1.623300000000000000e+04,1.618700000000000000e+04,1.614900000000000000e+04,1.633500000000000000e+04,1.627100000000000000e+04,1.646900000000000000e+04,1.638100000000000000e+04,1.639100000000000000e+04,1.636700000000000000e+04,1.657300000000000000e+04,1.637900000000000000e+04,1.650900000000000000e+04,1.653700000000000000e+04,1.662700000000000000e+04,1.636900000000000000e+04,1.673500000000000000e+04,1.672700000000000000e+04,1.694900000000000000e+04,1.666700000000000000e+04,1.678100000000000000e+04,1.694900000000000000e+04,1.680100000000000000e+04,1.692900000000000000e+04,1.701500000000000000e+04,1.730300000000000000e+04,1.696700000000000000e+04,1.725100000000000000e+04,1.713100000000000000e+04,1.729700000000000000e+04,1.732300000000000000e+04,1.755900000000000000e+04,1.766500000000000000e+04,1.771100000000000000e+04,1.773100000000000000e+04,1.806100000000000000e+04,1.771300000000000000e+04,1.799700000000000000e+04,1.798300000000000000e+04,1.793100000000000000e+04,1.825900000000000000e+04,1.825900000000000000e+04,1.841100000000000000e+04,1.837700000000000000e+04,1.852300000000000000e+04,1.867700000000000000e+04,1.855900000000000000e+04,1.870500000000000000e+04,1.857100000000000000e+04,1.896900000000000000e+04,1.904300000000000000e+04,1.900700000000000000e+04,1.871900000000000000e+04,1.908700000000000000e+04,1.914900000000000000e+04,1.893900000000000000e+04,1.910300000000000000e+04,1.938300000000000000e+04,1.947500000000000000e+04,1.945500000000000000e+04,1.939700000000000000e+04,1.964300000000000000e+04,1.953300000000000000e+04,1.955100000000000000e+04,1.955300000000000000e+04,1.944500000000000000e+04,1.964900000000000000e+04,1.944900000000000000e+04,1.973300000000000000e+04,1.953700000000000000e+04,1.943500000000000000e+04,1.947100000000000000e+04,1.961300000000000000e+04,1.938900000000000000e+04,1.951900000000000000e+04,1.962300000000000000e+04,1.951300000000000000e+04,1.951900000000000000e+04,1.954100000000000000e+04,1.937900000000000000e+04,1.931700000000000000e+04,1.928500000000000000e+04,1.937100000000000000e+04,1.909300000000000000e+04,1.898700000000000000e+04,1.919900000000000000e+04,1.907900000000000000e+04,1.896100000000000000e+04,1.880700000000000000e+04,1.874500000000000000e+04,1.867300000000000000e+04,1.863900000000000000e+04,1.873700000000000000e+04,1.877900000000000000e+04,1.836100000000000000e+04,1.854500000000000000e+04,1.850700000000000000e+04,1.830900000000000000e+04,1.802700000000000000e+04,1.813500000000000000e+04,1.806700000000000000e+04,1.808100000000000000e+04,1.801300000000000000e+04,1.789100000000000000e+04,1.801700000000000000e+04,1.764500000000000000e+04,1.774300000000000000e+04,1.781500000000000000e+04,1.782300000000000000e+04,1.766500000000000000e+04,1.753700000000000000e+04,1.745700000000000000e+04,1.741300000000000000e+04,1.741700000000000000e+04,1.736700000000000000e+04,1.738300000000000000e+04,1.726700000000000000e+04,1.733100000000000000e+04,1.720900000000000000e+04,1.722300000000000000e+04,1.713700000000000000e+04,1.712900000000000000e+04,1.690500000000000000e+04,1.700100000000000000e+04,1.679700000000000000e+04,1.689900000000000000e+04,1.713100000000000000e+04,1.701300000000000000e+04,1.669900000000000000e+04,1.688500000000000000e+04,1.682300000000000000e+04,1.657500000000000000e+04,1.674100000000000000e+04,1.691100000000000000e+04,1.662700000000000000e+04,1.642900000000000000e+04,1.662900000000000000e+04,1.648500000000000000e+04,1.667700000000000000e+04,1.641300000000000000e+04,1.644100000000000000e+04,1.641300000000000000e+04,1.647900000000000000e+04,1.636700000000000000e+04,1.626900000000000000e+04,1.595500000000000000e+04,1.616700000000000000e+04,1.633300000000000000e+04,1.609100000000000000e+04,1.632900000000000000e+04,1.630700000000000000e+04,1.626300000000000000e+04,1.624700000000000000e+04,1.602300000000000000e+04,1.612500000000000000e+04,1.611100000000000000e+04,1.621700000000000000e+04,1.589300000000000000e+04,1.600300000000000000e+04,1.579300000000000000e+04,1.574100000000000000e+04,1.593300000000000000e+04,1.608900000000000000e+04,1.609100000000000000e+04,1.585900000000000000e+04,1.590500000000000000e+04,1.589500000000000000e+04,1.587100000000000000e+04,1.572100000000000000e+04,1.574300000000000000e+04,1.547100000000000000e+04,1.571500000000000000e+04,1.563300000000000000e+04,1.560700000000000000e+04,1.573500000000000000e+04,1.560500000000000000e+04,1.568300000000000000e+04,1.573900000000000000e+04,1.537900000000000000e+04,1.560100000000000000e+04,1.547100000000000000e+04,1.533500000000000000e+04,1.537900000000000000e+04,1.540900000000000000e+04,1.533700000000000000e+04,1.547100000000000000e+04,1.540500000000000000e+04,1.536700000000000000e+04,1.524700000000000000e+04,1.549100000000000000e+04,1.547900000000000000e+04,1.524300000000000000e+04,1.540900000000000000e+04,1.513900000000000000e+04,1.528700000000000000e+04,1.532700000000000000e+04,1.530900000000000000e+04,1.498300000000000000e+04,1.534100000000000000e+04,1.526300000000000000e+04,1.521300000000000000e+04,1.533100000000000000e+04,1.550100000000000000e+04,1.507900000000000000e+04,1.509900000000000000e+04,1.521700000000000000e+04,1.521300000000000000e+04,1.514500000000000000e+04,1.520100000000000000e+04,1.532700000000000000e+04,1.545100000000000000e+04,1.527700000000000000e+04,1.499700000000000000e+04,1.517300000000000000e+04,1.515100000000000000e+04,1.513500000000000000e+04,1.504700000000000000e+04,1.516700000000000000e+04,1.520500000000000000e+04,1.532300000000000000e+04,1.515300000000000000e+04,1.538300000000000000e+04,1.502300000000000000e+04,1.526700000000000000e+04,1.524500000000000000e+04,1.503500000000000000e+04,1.503900000000000000e+04,1.514900000000000000e+04,1.520700000000000000e+04,1.515300000000000000e+04,1.508300000000000000e+04,1.469900000000000000e+04,1.497500000000000000e+04,1.489500000000000000e+04,1.527700000000000000e+04,1.506900000000000000e+04,1.507100000000000000e+04,1.509500000000000000e+04,1.507100000000000000e+04,1.473100000000000000e+04,1.490100000000000000e+04,1.498300000000000000e+04,1.502500000000000000e+04,1.495900000000000000e+04,1.501300000000000000e+04,1.468500000000000000e+04,1.483900000000000000e+04,1.489300000000000000e+04,1.476300000000000000e+04,1.478500000000000000e+04,1.486100000000000000e+04,1.459500000000000000e+04,1.490300000000000000e+04,1.481100000000000000e+04,1.458100000000000000e+04,1.460100000000000000e+04,1.470300000000000000e+04,1.450700000000000000e+04,1.460500000000000000e+04,1.449300000000000000e+04,1.433500000000000000e+04,1.434900000000000000e+04,1.434700000000000000e+04,1.440700000000000000e+04,1.446900000000000000e+04,1.420700000000000000e+04,1.435900000000000000e+04,1.443300000000000000e+04,1.427100000000000000e+04,1.413700000000000000e+04,1.421700000000000000e+04,1.429900000000000000e+04,1.423300000000000000e+04,1.418300000000000000e+04,1.424500000000000000e+04,1.413300000000000000e+04,1.419300000000000000e+04,1.400300000000000000e+04,1.418500000000000000e+04,1.398500000000000000e+04,1.401700000000000000e+04,1.405700000000000000e+04,1.395500000000000000e+04,1.395900000000000000e+04,1.402300000000000000e+04,1.386100000000000000e+04,1.389500000000000000e+04,1.398300000000000000e+04,1.376900000000000000e+04,1.394100000000000000e+04,1.385500000000000000e+04,1.396900000000000000e+04,1.374100000000000000e+04,1.383100000000000000e+04,1.370300000000000000e+04,1.381900000000000000e+04,1.377300000000000000e+04,1.384500000000000000e+04,1.356300000000000000e+04,1.373300000000000000e+04,1.367300000000000000e+04,1.350700000000000000e+04,1.368700000000000000e+04,1.376900000000000000e+04,1.367100000000000000e+04,1.378900000000000000e+04,1.378300000000000000e+04,1.362300000000000000e+04,1.369100000000000000e+04,1.355500000000000000e+04,1.361300000000000000e+04,1.352100000000000000e+04,1.343300000000000000e+04,1.349700000000000000e+04,1.349700000000000000e+04,1.355500000000000000e+04,1.346300000000000000e+04,1.355300000000000000e+04,1.357900000000000000e+04,1.367500000000000000e+04,1.346900000000000000e+04,1.341500000000000000e+04,1.353900000000000000e+04,1.339500000000000000e+04,1.326700000000000000e+04,1.330900000000000000e+04,1.322100000000000000e+04,1.325500000000000000e+04,1.323900000000000000e+04,1.321700000000000000e+04,1.333900000000000000e+04,1.333500000000000000e+04,1.328100000000000000e+04,1.299900000000000000e+04,1.314300000000000000e+04,1.337500000000000000e+04,1.327100000000000000e+04,1.305500000000000000e+04,1.296100000000000000e+04,1.327700000000000000e+04,1.267900000000000000e+04,1.276900000000000000e+04,1.317300000000000000e+04,1.308900000000000000e+04,1.299500000000000000e+04,1.294300000000000000e+04,1.304100000000000000e+04,1.298500000000000000e+04,1.281100000000000000e+04,1.300300000000000000e+04,1.284500000000000000e+04,1.259300000000000000e+04,1.275900000000000000e+04,1.260100000000000000e+04,1.281900000000000000e+04,1.277100000000000000e+04,1.251100000000000000e+04,1.281100000000000000e+04,1.257700000000000000e+04,1.260300000000000000e+04,1.265500000000000000e+04,1.278500000000000000e+04,1.254500000000000000e+04,1.268500000000000000e+04,1.258300000000000000e+04,1.241700000000000000e+04,1.243100000000000000e+04,1.235100000000000000e+04,1.242700000000000000e+04,1.258500000000000000e+04,1.238300000000000000e+04,1.237300000000000000e+04,1.244700000000000000e+04,1.233900000000000000e+04,1.228100000000000000e+04,1.228700000000000000e+04,1.225900000000000000e+04,1.211700000000000000e+04
